Drive_ID,Vendor,Model,Firmware_Version,Temperature_C,Total_TBW_TB,Total_TBR_TB,Power_On_Hours,Unsafe_Shutdowns,Media_Errors,Percent_Life_Used,Available_Spare,SMART_Warning_Flag,Failure_Mode,Failure_Flag
NVME-11242,Intel,670p,3.0.5,34.6,1196.69,405.17,16669,0,9,99.7,2.8,1,1,1
NVME-11243,Western Digital,SN850,1.1.2,34.5,155.61,148.23,491,0,18,13.0,98.7,1,5,1
NVME-11244,Crucial,P5 Plus,1.1.2,28.2,387.23,458.01,19610,0,0,32.3,96.8,0,0,0
NVME-11245,Intel,670p,2.1.0,38.4,453.97,422.84,13600,0,0,37.8,96.2,0,0,0
NVME-11246,Intel,670p,2.1.0,32.8,329.71,379.74,31148,0,0,27.5,97.3,0,0,0
NVME-11247,Western Digital,SN850,2.0.1,27.5,325.93,265.85,13182,0,0,27.2,97.3,0,0,0
NVME-11248,Western Digital,SN850,1.1.2,74.2,25.62,22.27,1031,0,4,2.1,99.8,0,2,1
NVME-11249,Crucial,P5 Plus,2.0.1,29.6,223.3,227.43,10959,47,6,18.6,98.1,1,3,1
NVME-11250,Crucial,P5 Plus,3.0.5,36.3,1480.16,1252.69,30881,0,0,100.0,87.7,0,0,0
NVME-11251,Samsung,980 Pro,2.1.0,82.0,177.9,180.59,6055,0,11,14.8,98.5,1,2,1
NVME-11252,Intel,670p,1.1.2,39.3,561.53,571.61,22957,36,6,46.8,95.3,1,3,1
NVME-11253,Western Digital,SN850,2.1.0,29.0,1157.48,169.35,15491,1,26,96.5,1.8,1,1,1
NVME-11254,Samsung,980 Pro,1.0.0,36.5,1079.7,1006.88,34807,1,0,90.0,91.0,0,0,0
NVME-11255,Intel,670p,2.0.1,39.0,90.17,101.81,2957,1,0,7.5,99.2,0,0,0
NVME-11256,Seagate,FireCuda 530,1.0.0,37.0,291.95,233.6,28690,0,0,24.3,97.6,0,0,0
NVME-11257,Intel,670p,3.0.5,36.2,103.34,115.55,429,0,19,8.6,99.1,1,5,1
NVME-11258,Samsung,980 Pro,1.1.2,23.5,226.8,256.96,11674,1,0,18.9,98.1,0,0,0
NVME-11259,Western Digital,SN850,1.1.2,29.4,235.54,249.95,22854,1,0,19.6,98.0,0,0,0
NVME-11260,Seagate,FireCuda 530,2.0.1,34.4,459.12,508.61,10236,2,0,38.3,96.2,0,0,0
NVME-11261,Western Digital,SN850,2.1.0,31.4,19.78,20.27,1236,0,0,1.6,99.8,0,0,0
NVME-11262,Intel,670p,1.0.0,39.4,1296.14,33.08,1498,2,44,100.0,8.4,1,1,1
NVME-11263,Seagate,FireCuda 530,3.0.5,29.6,706.48,687.97,14166,0,0,58.9,94.1,0,0,0
NVME-11264,Samsung,980 Pro,1.0.0,34.7,1087.85,1143.83,33602,1,0,90.7,90.9,0,0,0
NVME-11265,Crucial,P5 Plus,2.0.1,37.5,1143.58,417.84,10717,2,42,95.3,4.1,1,1,1
NVME-11266,Intel,670p,1.1.2,31.3,425.17,460.8,14516,1,0,35.4,96.5,0,0,0
NVME-11267,Seagate,FireCuda 530,1.1.2,32.8,1731.05,1726.73,35189,0,0,100.0,85.6,0,0,0
NVME-11268,Crucial,P5 Plus,1.0.0,33.0,1080.87,872.17,34110,1,41,90.1,91.0,1,4,1
NVME-11269,Seagate,FireCuda 530,2.0.1,35.6,305.7,285.88,15924,4,0,25.5,97.5,0,0,0
NVME-11270,Samsung,980 Pro,1.0.0,38.7,1041.04,1056.37,32408,1,19,86.8,91.3,1,4,1
NVME-11271,Samsung,980 Pro,3.0.5,30.1,41.7,41.31,2287,0,0,3.5,99.7,0,0,0
NVME-11272,Western Digital,SN850,1.0.0,28.2,1104.96,244.48,4505,0,34,92.1,7.0,1,1,1
NVME-11273,Seagate,FireCuda 530,1.1.2,33.9,1261.34,1294.5,39033,0,0,100.0,89.5,0,0,0
NVME-11274,Crucial,P5 Plus,2.0.1,34.5,647.4,661.38,15745,1,0,54.0,94.6,0,0,0
NVME-11275,Crucial,P5 Plus,1.1.2,31.8,730.99,724.04,16854,1,0,60.9,93.9,0,0,0
NVME-11276,Intel,670p,3.0.5,27.8,850.83,734.25,26137,15,9,70.9,92.9,0,3,1
NVME-11277,Crucial,P5 Plus,3.0.5,76.9,160.12,152.57,10727,1,2,13.3,98.7,0,2,1
NVME-11278,Crucial,P5 Plus,2.0.1,36.4,1025.73,1140.01,25273,1,0,85.5,91.5,0,0,0
NVME-11279,Crucial,P5 Plus,1.0.0,27.7,135.98,130.5,7068,47,8,11.3,98.9,1,3,1
NVME-11280,Seagate,FireCuda 530,1.0.0,38.4,54.17,46.01,1588,0,96,4.5,99.5,1,4,1
NVME-11281,Samsung,980 Pro,1.0.0,66.9,345.99,310.33,7189,0,4,28.8,97.1,0,2,1
NVME-11282,Western Digital,SN850,2.1.0,39.9,196.02,165.35,6086,1,0,16.3,98.4,0,0,0
NVME-11283,Intel,670p,2.0.1,30.0,685.05,631.01,20045,0,0,57.1,94.3,0,0,0
NVME-11284,Crucial,P5 Plus,1.0.0,39.4,873.3,839.18,34118,1,0,72.8,92.7,0,0,0
NVME-11285,Crucial,P5 Plus,1.0.0,26.7,295.74,325.17,12992,0,0,24.6,97.5,0,0,0
NVME-11286,Crucial,P5 Plus,1.0.0,26.0,1216.04,649.18,24135,2,17,100.0,2.7,1,1,1
NVME-11287,Western Digital,SN850,1.1.2,28.9,265.46,231.12,8486,1,0,22.1,97.8,0,0,0
NVME-11288,Crucial,P5 Plus,2.0.1,28.4,1159.58,1388.15,32326,1,0,96.6,90.3,0,0,0
NVME-11289,Samsung,980 Pro,1.1.2,34.3,1158.15,379.32,7839,0,46,96.5,2.5,1,1,1
NVME-11290,Seagate,FireCuda 530,1.0.0,44.1,667.62,624.81,26248,1,0,55.6,94.4,0,0,0
NVME-11291,Western Digital,SN850,1.1.2,29.1,583.93,680.75,16613,0,0,48.7,95.1,0,0,0
NVME-11292,Samsung,980 Pro,1.0.0,35.0,135.47,159.89,12886,1,77,11.3,98.9,1,4,1
NVME-11293,Western Digital,SN850,3.0.5,32.1,168.09,134.91,9388,2,0,14.0,98.6,0,0,0
NVME-11294,Samsung,980 Pro,1.1.2,36.0,1457.56,1367.0,29860,0,0,100.0,87.9,0,0,0
NVME-11295,Intel,670p,2.0.1,52.8,1172.95,1288.83,29273,0,5,97.7,90.2,0,2,1
NVME-11296,Crucial,P5 Plus,3.0.5,36.8,14.63,15.6,548,0,0,1.2,99.9,0,0,0
NVME-11297,Seagate,FireCuda 530,1.0.0,37.7,456.21,414.17,17364,0,0,38.0,96.2,0,0,0
NVME-11298,Crucial,P5 Plus,1.0.0,33.8,32.66,35.93,1341,1,0,2.7,99.7,0,0,0
NVME-11299,Seagate,FireCuda 530,1.1.2,29.6,753.16,664.61,15754,40,1,62.8,93.7,1,3,1
NVME-11300,Seagate,FireCuda 530,3.0.5,27.4,714.3,694.01,36606,0,0,59.5,94.0,0,0,0
NVME-11301,Crucial,P5 Plus,3.0.5,33.6,240.23,256.78,20654,0,0,20.0,98.0,0,0,0
NVME-11302,Seagate,FireCuda 530,1.1.2,36.8,429.26,373.04,246,0,4,35.8,96.4,1,5,1
NVME-11303,Western Digital,SN850,2.1.0,28.7,18.12,18.33,405,0,0,1.5,99.8,0,0,0
NVME-11304,Samsung,980 Pro,1.0.0,29.8,465.47,504.23,12900,1,0,38.8,96.1,0,0,0
NVME-11305,Intel,670p,1.0.0,32.4,1527.41,1802.16,38251,0,0,100.0,87.3,0,0,0
NVME-11306,Crucial,P5 Plus,1.1.2,87.0,143.02,128.52,3129,0,10,11.9,98.8,1,2,1
NVME-11307,Samsung,980 Pro,3.0.5,35.6,1208.87,1092.77,28620,0,0,100.0,89.9,0,0,0
NVME-11308,Seagate,FireCuda 530,1.1.2,40.2,715.48,685.39,27826,0,0,59.6,94.0,0,0,0
NVME-11309,Western Digital,SN850,1.1.2,40.8,380.34,446.94,27706,3,0,31.7,96.8,0,0,0
NVME-11310,Samsung,980 Pro,1.1.2,44.1,396.4,463.06,24398,1,0,33.0,96.7,0,0,0
NVME-11311,Seagate,FireCuda 530,2.0.1,35.1,75.64,65.65,1738,1,0,6.3,99.4,0,0,0
NVME-11312,Seagate,FireCuda 530,3.0.5,41.7,929.57,892.51,23254,0,0,77.5,92.3,0,0,0
NVME-11313,Western Digital,SN850,1.1.2,35.5,29.08,29.99,463,1,12,2.4,99.8,1,5,1
NVME-11314,Seagate,FireCuda 530,2.0.1,31.6,363.71,321.86,12046,0,0,30.3,97.0,0,0,0
NVME-11315,Western Digital,SN850,1.0.0,37.3,413.17,488.13,12435,1,0,34.4,96.6,0,0,0
NVME-11316,Western Digital,SN850,1.1.2,34.1,235.81,274.06,18843,20,2,19.7,98.0,0,3,1
NVME-11317,Samsung,980 Pro,2.1.0,42.0,89.75,92.47,2794,0,0,7.5,99.3,0,0,0
NVME-11318,Seagate,FireCuda 530,1.0.0,37.6,194.19,197.7,4470,22,6,16.2,98.4,0,3,1
NVME-11319,Crucial,P5 Plus,2.0.1,32.1,1280.54,1402.74,36846,1,46,100.0,0.2,1,1,1
NVME-11320,Western Digital,SN850,2.0.1,28.2,310.07,288.66,15749,1,0,25.8,97.4,0,0,0
NVME-11321,Intel,670p,1.1.2,25.6,65.04,54.41,2194,0,0,5.4,99.5,0,0,0
NVME-11322,Samsung,980 Pro,2.0.1,41.0,195.31,219.97,6230,1,20,16.3,98.4,1,4,1
NVME-11323,Western Digital,SN850,2.0.1,28.0,1174.94,320.61,18051,1,36,97.9,7.3,1,1,1
NVME-11324,Samsung,980 Pro,1.1.2,38.5,355.18,355.89,29782,19,5,29.6,97.0,0,3,1
NVME-11325,Samsung,980 Pro,1.0.0,37.3,111.1,108.26,3877,1,0,9.3,99.1,0,0,0
NVME-11326,Intel,670p,2.0.1,47.1,1093.86,1150.95,38072,1,10,91.2,6.8,1,1,1
NVME-11327,Seagate,FireCuda 530,2.0.1,37.5,1205.57,287.44,8613,1,42,100.0,4.7,1,1,1
NVME-11328,Samsung,980 Pro,1.0.0,31.1,1141.16,441.43,23128,1,25,95.1,8.1,1,1,1
NVME-11329,Seagate,FireCuda 530,2.0.1,79.7,1059.9,1091.25,36133,0,4,88.3,91.2,0,2,1
NVME-11330,Crucial,P5 Plus,1.0.0,70.5,223.48,180.75,9140,1,5,18.6,98.1,0,2,1
NVME-11331,Seagate,FireCuda 530,1.0.0,36.8,602.92,597.25,36129,1,0,50.2,95.0,0,0,0
NVME-11332,Crucial,P5 Plus,2.1.0,32.9,160.97,130.11,14347,0,0,13.4,98.7,0,0,0
NVME-11333,Seagate,FireCuda 530,3.0.5,30.7,1131.72,1089.32,34855,0,39,94.3,0.3,1,1,1
NVME-11334,Seagate,FireCuda 530,1.1.2,42.0,1032.92,1081.81,33418,0,0,86.1,91.4,0,0,0
NVME-11335,Western Digital,SN850,2.1.0,38.3,527.1,632.35,23499,1,0,43.9,95.6,0,0,0
NVME-11336,Western Digital,SN850,1.1.2,36.9,965.41,1152.49,30109,1,0,80.5,92.0,0,0,0
NVME-11337,Intel,670p,3.0.5,33.1,1252.21,400.47,11890,0,16,100.0,7.8,1,1,1
NVME-11338,Seagate,FireCuda 530,2.0.1,94.9,974.07,810.34,26555,1,10,81.2,91.9,1,2,1
NVME-11339,Seagate,FireCuda 530,3.0.5,42.5,1126.93,215.21,8339,0,19,93.9,3.3,1,1,1
NVME-11340,Crucial,P5 Plus,1.1.2,67.4,1767.34,2069.25,36646,0,12,100.0,85.3,0,2,1
NVME-11341,Crucial,P5 Plus,1.1.2,30.0,326.5,381.51,9312,0,0,27.2,97.3,0,0,0
NVME-11342,Samsung,980 Pro,2.1.0,85.4,382.2,344.79,31577,1,6,31.8,96.8,1,2,1
NVME-11343,Crucial,P5 Plus,3.0.5,69.0,845.43,1012.84,31117,0,5,70.5,93.0,0,2,1
NVME-11344,Samsung,980 Pro,2.0.1,36.1,1116.92,331.38,17516,1,44,93.1,4.3,1,1,1
NVME-11345,Intel,670p,2.0.1,36.3,252.79,295.48,20239,26,6,21.1,97.9,1,3,1
NVME-11346,Samsung,980 Pro,1.1.2,38.9,687.29,785.16,21099,1,0,57.3,94.3,0,0,0
NVME-11347,Western Digital,SN850,2.1.0,31.1,557.62,590.66,21973,1,0,46.5,95.4,0,0,0
NVME-11348,Crucial,P5 Plus,1.0.0,31.2,1167.08,464.28,15543,0,13,97.3,5.5,1,1,1
NVME-11349,Samsung,980 Pro,2.1.0,34.4,1102.77,637.64,20571,0,34,91.9,1.5,1,1,1
NVME-11350,Western Digital,SN850,2.1.0,48.3,157.27,166.8,12416,0,0,13.1,98.7,0,0,0
NVME-11351,Samsung,980 Pro,3.0.5,36.0,789.17,686.28,33313,0,0,65.8,93.4,0,0,0
NVME-11352,Seagate,FireCuda 530,2.1.0,33.8,917.46,738.44,27471,0,0,76.5,92.4,0,0,0
NVME-11353,Crucial,P5 Plus,2.0.1,75.3,597.02,603.58,32699,0,6,49.8,95.0,0,2,1
NVME-11354,Crucial,P5 Plus,1.1.2,29.8,136.88,141.89,4277,0,0,11.4,98.9,0,0,0
NVME-11355,Seagate,FireCuda 530,2.1.0,30.9,155.03,143.24,8569,1,0,12.9,98.7,0,0,0
NVME-11356,Intel,670p,1.1.2,64.2,1053.09,1128.34,29801,1,4,87.8,91.2,0,2,1
NVME-11357,Samsung,980 Pro,1.0.0,27.5,686.58,777.74,18178,0,26,57.2,94.3,1,4,1
NVME-11358,Western Digital,SN850,1.0.0,32.6,314.14,330.89,12490,48,5,26.2,97.4,1,3,1
NVME-11359,Seagate,FireCuda 530,2.1.0,26.8,1183.83,28.82,647,1,20,98.7,6.7,1,1,1
NVME-11360,Crucial,P5 Plus,2.0.1,40.1,806.1,958.52,29753,0,0,67.2,93.3,0,0,0
NVME-11361,Western Digital,SN850,2.1.0,46.7,571.84,652.24,13659,1,0,47.7,95.2,0,0,0
NVME-11362,Crucial,P5 Plus,2.0.1,43.0,1026.06,890.65,23382,0,0,85.5,91.4,0,0,0
NVME-11363,Seagate,FireCuda 530,3.0.5,42.1,530.98,630.05,14239,0,0,44.2,95.6,0,0,0
NVME-11364,Intel,670p,3.0.5,32.7,1513.97,1234.92,32829,0,0,100.0,87.4,0,0,0
NVME-11365,Western Digital,SN850,2.0.1,35.3,129.97,143.79,2857,0,0,10.8,98.9,0,0,0
NVME-11366,Seagate,FireCuda 530,2.0.1,39.5,176.13,206.06,6522,0,0,14.7,98.5,0,0,0
NVME-11367,Seagate,FireCuda 530,2.0.1,39.7,106.15,111.32,2538,0,0,8.8,99.1,0,0,0
NVME-11368,Crucial,P5 Plus,1.1.2,29.1,418.67,439.54,15007,31,4,34.9,96.5,1,3,1
NVME-11369,Western Digital,SN850,2.1.0,32.5,219.52,229.84,5395,1,0,18.3,98.2,0,0,0
NVME-11370,Intel,670p,3.0.5,36.9,1285.08,977.09,25081,0,39,100.0,2.0,1,1,1
NVME-11371,Seagate,FireCuda 530,1.0.0,36.4,988.5,1083.37,24319,1,69,82.4,91.8,1,4,1
NVME-11372,Crucial,P5 Plus,2.0.1,51.6,450.16,508.84,38816,0,0,37.5,96.2,0,0,0
NVME-11373,Seagate,FireCuda 530,2.0.1,38.7,1093.14,1029.7,26249,2,0,91.1,90.9,0,0,0
NVME-11374,Crucial,P5 Plus,1.1.2,37.9,578.05,478.73,11873,0,0,48.2,95.2,0,0,0
NVME-11375,Western Digital,SN850,3.0.5,33.4,155.33,164.73,3544,1,0,12.9,98.7,0,0,0
NVME-11376,Western Digital,SN850,2.0.1,34.4,1242.03,1423.75,27144,0,0,100.0,89.6,0,0,0
NVME-11377,Intel,670p,1.1.2,39.9,1440.53,1687.29,66,1,16,100.0,88.0,1,5,1
NVME-11378,Western Digital,SN850,2.1.0,33.5,1159.82,1196.49,29903,0,37,96.7,3.2,1,1,1
NVME-11379,Intel,670p,3.0.5,39.8,1186.76,1088.51,32107,0,29,98.9,8.3,1,1,1
NVME-11380,Intel,670p,1.0.0,35.3,1012.34,1021.71,33310,0,0,84.4,91.6,0,0,0
NVME-11381,Intel,670p,2.1.0,36.7,1148.38,401.36,27820,0,45,95.7,1.6,1,1,1
NVME-11382,Crucial,P5 Plus,1.0.0,44.3,1088.45,256.02,19642,0,48,90.7,6.7,1,1,1
NVME-11383,Samsung,980 Pro,2.1.0,25.9,56.37,57.76,1326,0,70,4.7,99.5,1,4,1
NVME-11384,Crucial,P5 Plus,1.0.0,45.6,323.89,332.99,14166,0,14,27.0,97.3,1,4,1
NVME-11385,Seagate,FireCuda 530,2.1.0,40.0,334.82,276.67,12179,1,0,27.9,97.2,0,0,0
NVME-11386,Crucial,P5 Plus,3.0.5,35.1,1145.16,936.52,152,1,18,95.4,90.5,1,5,1
NVME-11387,Western Digital,SN850,1.0.0,33.2,1489.53,1329.45,37346,11,1,100.0,87.6,0,3,1
NVME-11388,Samsung,980 Pro,3.0.5,31.9,1015.58,1107.6,25312,2,93,84.6,91.5,1,4,1
NVME-11389,Seagate,FireCuda 530,1.1.2,33.9,1300.48,1247.61,36085,35,3,100.0,89.2,1,3,1
NVME-11390,Seagate,FireCuda 530,1.0.0,38.4,204.14,190.32,8920,0,89,17.0,98.3,1,4,1
NVME-11391,Samsung,980 Pro,3.0.5,39.8,1238.94,1337.51,38085,1,0,100.0,89.7,0,0,0
NVME-11392,Seagate,FireCuda 530,2.0.1,38.7,71.14,65.22,4500,0,0,5.9,99.4,0,0,0
NVME-11393,Intel,670p,2.0.1,78.9,909.66,950.12,18234,1,8,75.8,92.4,0,2,1
NVME-11394,Samsung,980 Pro,1.1.2,40.6,197.88,234.69,17083,1,0,16.5,98.4,0,0,0
NVME-11395,Western Digital,SN850,2.0.1,32.4,650.55,521.54,33300,0,0,54.2,94.6,0,0,0
NVME-11396,Intel,670p,3.0.5,26.8,1195.08,1225.07,32381,0,30,99.6,6.8,1,1,1
NVME-11397,Crucial,P5 Plus,2.0.1,66.7,284.36,281.47,12247,0,2,23.7,97.6,0,2,1
NVME-11398,Seagate,FireCuda 530,2.1.0,64.1,258.48,261.9,18295,0,3,21.5,97.8,0,2,1
NVME-11399,Western Digital,SN850,3.0.5,25.8,403.39,407.23,28961,0,0,33.6,96.6,0,0,0
NVME-11400,Intel,670p,1.0.0,28.7,1282.7,1411.37,29623,0,0,100.0,89.3,0,0,0
NVME-11401,Crucial,P5 Plus,2.0.1,27.3,195.77,175.46,9544,0,0,16.3,98.4,0,0,0
NVME-11402,Western Digital,SN850,3.0.5,33.3,1101.86,200.27,5466,0,36,91.8,8.1,1,1,1
NVME-11403,Intel,670p,2.0.1,37.1,872.82,786.54,28120,39,7,72.7,92.7,1,3,1
NVME-11404,Western Digital,SN850,2.0.1,43.5,251.95,280.19,24247,2,0,21.0,97.9,0,0,0
NVME-11405,Western Digital,SN850,2.0.1,62.5,200.64,199.21,7931,1,11,16.7,98.3,0,2,1
NVME-11406,Seagate,FireCuda 530,1.1.2,66.3,1152.3,1068.97,35949,0,9,96.0,90.4,0,2,1
NVME-11407,Seagate,FireCuda 530,2.1.0,28.5,551.51,554.98,20932,1,0,46.0,95.4,0,0,0
NVME-11408,Western Digital,SN850,1.0.0,31.4,370.94,354.87,15192,1,0,30.9,96.9,0,0,0
NVME-11409,Seagate,FireCuda 530,2.1.0,36.9,1291.96,291.16,9294,0,9,100.0,5.6,1,1,1
NVME-11410,Intel,670p,2.1.0,43.8,63.11,53.73,1481,22,1,5.3,99.5,0,3,1
NVME-11411,Crucial,P5 Plus,1.1.2,37.3,1222.91,33.05,3603,0,48,100.0,6.5,1,1,1
NVME-11412,Western Digital,SN850,2.1.0,32.4,720.46,744.9,22700,0,0,60.0,94.0,0,0,0
NVME-11413,Seagate,FireCuda 530,3.0.5,35.0,649.88,662.86,15411,49,2,54.2,94.6,1,3,1
NVME-11414,Western Digital,SN850,2.1.0,32.5,410.16,476.62,24414,0,0,34.2,96.6,0,0,0
NVME-11415,Intel,670p,1.0.0,42.6,1167.87,196.52,9843,0,13,97.3,5.7,1,1,1
NVME-11416,Western Digital,SN850,2.1.0,39.6,605.97,596.52,21632,15,5,50.5,95.0,0,3,1
NVME-11417,Seagate,FireCuda 530,1.0.0,34.5,39.1,33.47,1721,0,0,3.3,99.7,0,0,0
NVME-11418,Intel,670p,1.1.2,43.4,1168.5,79.37,6480,0,8,97.4,6.8,1,1,1
NVME-11419,Western Digital,SN850,1.1.2,30.6,283.45,232.77,13687,0,0,23.6,97.6,0,0,0
NVME-11420,Western Digital,SN850,3.0.5,33.0,1077.64,1067.29,30878,1,0,89.8,91.0,0,0,0
NVME-11421,Samsung,980 Pro,2.0.1,36.4,911.12,1086.72,34616,0,0,75.9,92.4,0,0,0
NVME-11422,Seagate,FireCuda 530,2.1.0,36.9,1263.22,1648.22,39218,0,28,100.0,5.0,1,1,1
NVME-11423,Samsung,980 Pro,3.0.5,33.9,199.85,202.11,5780,0,0,16.7,98.3,0,0,0
NVME-11424,Seagate,FireCuda 530,2.0.1,39.8,347.69,332.01,22223,0,0,29.0,97.1,0,0,0
NVME-11425,Intel,670p,2.1.0,66.2,1808.09,1714.93,36875,0,3,100.0,84.9,0,2,1
NVME-11426,Samsung,980 Pro,3.0.5,36.9,1973.34,2052.14,39597,0,0,100.0,83.6,0,0,0
NVME-11427,Seagate,FireCuda 530,2.1.0,34.0,505.74,527.22,19268,0,0,42.1,95.8,0,0,0
NVME-11428,Samsung,980 Pro,1.1.2,25.0,791.12,850.05,19186,0,0,65.9,93.4,0,0,0
NVME-11429,Samsung,980 Pro,3.0.5,34.0,8.41,8.13,269,1,0,0.7,99.9,0,0,0
NVME-11430,Samsung,980 Pro,3.0.5,35.1,191.5,163.87,7853,0,0,16.0,98.4,0,0,0
NVME-11431,Seagate,FireCuda 530,2.0.1,46.2,885.4,1056.65,38452,0,0,73.8,92.6,0,0,0
NVME-11432,Western Digital,SN850,3.0.5,33.4,468.74,485.65,20878,0,0,39.1,96.1,0,0,0
NVME-11433,Seagate,FireCuda 530,1.0.0,33.1,1049.97,979.07,220,1,1,87.5,91.3,1,5,1
NVME-11434,Samsung,980 Pro,1.0.0,57.6,1088.03,1133.6,37264,0,14,90.7,90.9,0,2,1
NVME-11435,Samsung,980 Pro,1.1.2,32.6,1147.37,1185.08,33991,0,0,95.6,90.4,0,0,0
NVME-11436,Crucial,P5 Plus,1.0.0,37.4,188.77,198.6,4095,0,0,15.7,98.4,0,0,0
NVME-11437,Crucial,P5 Plus,3.0.5,36.4,1781.0,1765.63,37649,0,0,100.0,85.2,0,0,0
NVME-11438,Western Digital,SN850,1.1.2,43.4,714.27,624.32,16405,0,0,59.5,94.0,0,0,0
NVME-11439,Samsung,980 Pro,2.0.1,35.1,1291.87,1237.22,36160,0,0,100.0,89.2,0,0,0
NVME-11440,Samsung,980 Pro,2.1.0,40.1,556.42,634.34,35817,1,0,46.4,95.4,0,0,0
NVME-11441,Crucial,P5 Plus,1.0.0,30.9,155.25,162.72,5240,0,58,12.9,98.7,1,4,1
NVME-11442,Intel,670p,3.0.5,35.8,235.76,225.71,16471,2,0,19.6,98.0,0,0,0
NVME-11443,Western Digital,SN850,3.0.5,35.6,219.78,230.07,6166,0,0,18.3,98.2,0,0,0
NVME-11444,Seagate,FireCuda 530,2.1.0,35.2,272.44,222.39,6034,1,0,22.7,97.7,0,0,0
NVME-11445,Crucial,P5 Plus,2.0.1,35.7,538.02,447.3,35899,0,0,44.8,95.5,0,0,0
NVME-11446,Western Digital,SN850,1.1.2,32.2,1419.76,1459.28,29118,0,0,100.0,88.2,0,0,0
NVME-11447,Western Digital,SN850,1.0.0,38.6,1525.81,1320.31,34125,3,0,100.0,87.3,0,0,0
NVME-11448,Crucial,P5 Plus,3.0.5,86.2,672.92,764.6,19910,0,5,56.1,94.4,1,2,1
NVME-11449,Western Digital,SN850,2.0.1,32.6,394.09,395.2,26331,0,0,32.8,96.7,0,0,0
NVME-11450,Crucial,P5 Plus,1.0.0,22.2,83.41,68.24,3002,0,0,7.0,99.3,0,0,0
NVME-11451,Samsung,980 Pro,1.0.0,30.9,569.95,540.19,14762,0,0,47.5,95.3,0,0,0
NVME-11452,Seagate,FireCuda 530,1.1.2,32.2,1151.97,1348.9,24359,0,0,96.0,90.4,0,0,0
NVME-11453,Seagate,FireCuda 530,1.0.0,38.6,831.48,876.08,25802,2,0,69.3,93.1,0,0,0
NVME-11454,Samsung,980 Pro,3.0.5,64.3,278.28,228.09,20415,1,6,23.2,97.7,0,2,1
NVME-11455,Seagate,FireCuda 530,3.0.5,39.9,229.18,205.09,14459,0,0,19.1,98.1,0,0,0
NVME-11456,Samsung,980 Pro,1.0.0,30.2,151.45,150.89,3252,0,32,12.6,98.7,1,4,1
NVME-11457,Western Digital,SN850,1.0.0,51.4,155.75,160.08,5093,0,0,13.0,98.7,0,0,0
NVME-11458,Intel,670p,1.0.0,38.5,416.62,428.32,28498,0,0,34.7,96.5,0,0,0
NVME-11459,Seagate,FireCuda 530,2.0.1,37.8,248.93,224.32,8600,0,0,20.7,97.9,0,0,0
NVME-11460,Western Digital,SN850,2.1.0,34.9,1442.57,1448.12,38004,0,0,100.0,88.0,0,0,0
NVME-11461,Intel,670p,1.1.2,36.4,119.88,141.61,2400,49,9,10.0,99.0,1,3,1
NVME-11462,Crucial,P5 Plus,1.1.2,41.6,760.63,712.55,15944,0,0,63.4,93.7,0,0,0
NVME-11463,Intel,670p,1.0.0,38.2,223.6,217.78,7760,0,0,18.6,98.1,0,0,0
NVME-11464,Intel,670p,1.0.0,32.6,720.23,603.58,35227,0,0,60.0,94.0,0,0,0
NVME-11465,Crucial,P5 Plus,1.1.2,33.1,1118.09,608.16,17438,1,37,93.2,1.8,1,1,1
NVME-11466,Samsung,980 Pro,3.0.5,30.7,643.7,631.13,17313,15,1,53.6,94.6,0,3,1
NVME-11467,Crucial,P5 Plus,1.1.2,32.9,316.69,378.35,26744,0,0,26.4,97.4,0,0,0
NVME-11468,Crucial,P5 Plus,2.1.0,40.0,642.8,662.01,29544,0,0,53.6,94.6,0,0,0
NVME-11469,Intel,670p,1.0.0,42.1,1215.94,187.18,16189,2,23,100.0,4.9,1,1,1
NVME-11470,Crucial,P5 Plus,2.0.1,27.8,1213.39,142.45,10348,1,28,100.0,8.3,1,1,1
NVME-11471,Samsung,980 Pro,2.0.1,76.6,463.76,450.6,14184,0,6,38.6,96.1,0,2,1
NVME-11472,Crucial,P5 Plus,2.1.0,81.7,94.62,109.69,4483,0,6,7.9,99.2,1,2,1
NVME-11473,Crucial,P5 Plus,2.0.1,65.0,23.0,25.5,1011,2,3,1.9,99.8,0,2,1
NVME-11474,Western Digital,SN850,1.0.0,38.3,392.28,355.75,18350,1,0,32.7,96.7,0,0,0
NVME-11475,Intel,670p,2.0.1,30.3,1135.17,358.25,24281,1,21,94.6,5.1,1,1,1
NVME-11476,Crucial,P5 Plus,2.1.0,36.7,322.43,280.72,17232,0,0,26.9,97.3,0,0,0
NVME-11477,Intel,670p,2.0.1,31.9,203.46,237.63,18256,0,0,17.0,98.3,0,0,0
NVME-11478,Samsung,980 Pro,1.0.0,38.6,327.39,388.47,31530,0,0,27.3,97.3,0,0,0
NVME-11479,Intel,670p,2.0.1,37.1,455.77,429.47,18866,3,0,38.0,96.2,0,0,0
NVME-11480,Western Digital,SN850,3.0.5,35.0,137.33,132.2,3612,0,0,11.4,98.9,0,0,0
NVME-11481,Western Digital,SN850,2.0.1,35.4,691.09,744.75,39931,1,0,57.6,94.2,0,0,0
NVME-11482,Intel,670p,2.0.1,30.1,474.13,398.82,16312,0,44,39.5,96.0,1,4,1
NVME-11483,Intel,670p,1.0.0,43.1,13.79,15.35,849,1,0,1.1,99.9,0,0,0
